,Unnamed: 0,index,start,end,transcription,source,lang,full_path_infile,full_path_outfile,log_file_name,recognized
69,69,69,167.43599999999995,169.632,"Tikādtikariinapǣwsyumnyanasaltqninyu""tikiq",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/69.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/69.log,ekatʃikaliːnpsənansaliːskiː
70,70,70,169.64700000000005,171.75099999999995,tikiqtănyanamǣnaqtikitiqlyekarmh,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/70.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/70.log,ibiteɲanmanaskitilekar
71,71,71,172.028,173.847,raciyasawǣyqmyaknihsolamih,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/71.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/71.log,raːθθmʕknθmaː
72,72,72,174.813,175.88,"Timyadoqmănayadǣrŋa,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/72.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/72.log,maðmajaːds
73,73,73,176.138,177.873,tamălyaŋgănaŋawodănaacyanawahsyeŋgq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/73.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/73.log,anaːzunaːtsnauːsjek
74,74,74,177.873,178.958,,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/74.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/74.log,-
75,75,75,178.958,179.884,ŋămgǣǣwmyakaqnaq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/75.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/75.log,kaak
76,76,76,180.328,181.693,Myaknaqŋodhtǣwiwaq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/76.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/76.log,aːqnat
77,77,77,182.274,184.894,"Mănʹsămlyaŋgtimhmǣqŋaqdamcʹ,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/77.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/77.log,masamratmaa
78,78,78,185.836,188.878,Nyaărqtǣmihmyaknihtǣwqmaqriidanihpihminandohawiq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/78.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/78.log,aːrtemibaːbintmoeɲipiːmimebuha
79,79,79,190.252,192.471,Tadkădtikitayadtawitikitiqlyekar',TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/79.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/79.log,ʃvatsətatatskitiːəka
80,80,80,192.967,194.731,tipyelyeytadaăbtadaŋănihawi,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/80.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/80.log,teleːtadhapzan
81,81,81,196.776,198.222,"Mimyerhnuliqmyeryesqnyu"",",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/81.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/81.log,amaulmirθ
82,82,82,198.428,201.308,"tikiabcyangawtărcyaŋǣwisʹ,mănʹărqnisǣwaqnanimanǣsqnisawawh",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/82.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/82.log,haptmatariːsaaiːsaːanmunaːsniːs
83,83,83,202.633,204.012,Tărsihmintaartnianash.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/83.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/83.log,dafdaiːa
84,84,84,209.257,210.558,Ŋanyerdyenyaănanda,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/84.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/84.log,aljeriɲanteit
85,85,85,210.713,212.324,mǣnhŋǣsiwaqŋobhyanh,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/85.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/85.log,manmiθabjaːn
86,86,86,213.707,214.632,ăcyerqŋǣsa?,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/86.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/86.log,tnθe
87,87,87,214.936,216.222,Sabyeponhniwacʹmǣŋguq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/87.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/87.log,tjaponlwatkuː
88,88,88,216.396,217.818,"Tătăŋămgǣǣwtohwar,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/88.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/88.log,tatkatoːar
89,89,89,218.483,220.094,ŋatyukorkaănanyaărqalʹmyer.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/89.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/89.log,aːfuːrkanmanaːrhalmeː
90,90,90,221.128,224.497,"Tikipaddyenaqtiqtikisyanyaŋorǣyhtădtăryemhanqŋaq,ti",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/90.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/90.log,iːbazanatiskisandoːratatarmhanasit
91,91,91,224.767,226.446,tyuquyyahobamhăbărŋadoh.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/91.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/91.log,uːjaːxuːtala
92,92,92,227.187,229.906,"Tăkadtădsilasyatiwa""manbtǣwiqyahobamhabrawaq",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/92.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/92.log,katasiːmustouːmatʃtjaquːmr
93,93,93,229.914,230.618,tyukuqămgǣq?,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/93.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/93.log,pi
94,94,94,230.618,231.469,Tiqliq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/94.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/94.log,-
95,95,95,232.105,232.974,"Tiqskyelyetq,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/95.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/95.log,iːskeljat
96,96,96,233.109,234.391,tămnaŋobkădpyeryeq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/96.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/96.log,mnamokuspirj
97,97,97,237.726,239.366,Tikādwǣnyekudŋǣyaq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/97.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/97.log,ibatsuːnikuːznaːje
98,98,98,240.137,242.007,"Tiqŋǣyaq,mimandohsyerh",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/98.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/98.log,atiːnljmemmutuse
99,99,99,242.28,245.107,"tăryemhtikilimhsyakălpaāndaq,tăryemhyadǣrŋaq",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/99.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/99.log,teriʃkjonmsakahantaːstarazer
100,100,100,245.72,247.855,Mǣŋǣtikipihtyaahŋobhmǣqyaq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/100.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/100.log,majtakitʃamomoja
101,101,101,248.462,249.394,ŋobhtǣqyaqawi,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/101.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/101.log,mutajaːh
102,102,102,250.733,251.884,Ŋǣyatikaănaayoya.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/102.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/102.log,ʃa
103,103,103,252.519,253.763,Yedǣyyanhyamdǣynaq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/103.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/103.log,saːja
104,104,104,262.617,264.35,Tădyedǣyyanhŋamdwamiti,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/104.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/104.log,atuðasajanmturki
105,105,105,264.816,265.718,yalyah,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/105.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/105.log,jan
106,106,106,266.071,267.833,mănʹŋobhmǣtaqyaqmiăbtqyamia.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/106.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/106.log,mamomtnhatiamhaː
107,107,107,269.004,270.633,Takădandalusatiŋǣqniwaq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/107.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/107.log,anqabuːstiːna
108,108,108,271.19,272.363,"wot,ti",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/108.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/108.log,-
109,109,109,272.534,275.087,tiqnaqlyekarăkoqyaqpraktikantămgǣmhtyenyewa?!,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/109.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/109.log,ekrkujakrosikantauːktina
110,110,110,275.323,276.619,"Brigadirmaqnyu"",ămgǣ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/110.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/110.log,itakima
111,111,111,276.943,278.534,"maqnyu"":«ăbărcʹnyu""tara"",",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/111.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/111.log,mauːxamartar
112,112,112,278.894,281.296,tʃtobimyuydamănǣqmăncʹ.Tikandautʃyerqayoda?»,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/112.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/112.log,muːzaamattatmatʃalhaiːda
113,113,113,281.906,283.72,"Nu,mănyaqăbărŋawaqtikitimh.",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/113.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/113.log,amraatt
114,114,114,284.466,287.838,"Praktikantatǣrisircyǎtitiki,yekar,ŋămgǣǣnaawămdasyaaqmănǣqŋada.",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/114.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/114.log,tfatasttiːsfarbanhksama
115,115,115,288.444,290.529,"Timyuydapilikawandaămgǣǣwaăna,ti,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/115.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/115.log,smzəilkotankɔxanatʃiː
116,116,116,290.655,291.873,sisyurăaŋǣsyǎti,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/116.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/116.log,ʃiːsuaest
117,117,117,292.622,294.891,"ăbărŋawaq,tăkapuna",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/117.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/117.log,-
118,118,118,295.159,296.684,tǣrityaakurkaqanawaq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/118.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/118.log,tjaksa
119,119,119,297.535,298.964,Tăkadpǣwsyumyanyanaŋăniqtiqtoq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/119.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/119.log,apesnnantito
120,120,120,300.007,302.619,Tăkaănihmyakădwadawiŋawkakoqyawatanyawasʹ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/120.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/120.log,aːmaːkaðamaqqjtnwaː
121,121,121,303.36,305.087,Tikacyaiŋănihmăntǣyq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/121.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/121.log,tʃakaθiːadmantaːjk
122,122,122,305.836,308.474,Miŋǣyatikaawmhmaldyoyŋǣtaminniŋănihnyeri,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/122.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/122.log,namaʃkamalmataːaːid
123,123,123,308.642,309.738,tihaqmahǣwănhmow,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/123.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/123.log,jxamh
124,124,124,313.918,315.454,"Tăkaădubtaănatădyurkinaq,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/124.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/124.log,falhuːttatla
125,125,125,315.868,318.851,"ŋobhtiwǣnyekohsyertohnyu""ŋaq,nidtanyanaŋōrmiq",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/125.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/125.log,uːtsawenkuːsjtnnetənanmoːrə
126,126,126,319.886,322.53,Tădtănyadtoqtadtătăryemtiposawidh,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/126.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/126.log,ataɲatoteteteremtʃiːposuː
127,127,127,323.558,325.177,ănyanido'sraculyeǣbtǣyadh.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/127.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/127.log,aatraːsata
128,128,128,328.715,329.871,Titădtikaădătʃyerqmǣŋgunaq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/128.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/128.log,tas
129,129,129,330.8880000000001,334.177,Ŋodʹbyaqnaqtikitikihpudtiŋǣdalyotayhraciyamhosăyaǣqnihwamh.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/129.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/129.log,amasendetiːtsikauːtiːmazlotaratiːhasiːaiːn
130,130,130,334.645,335.6430000000001,Tʃtotinaqtăryemhaq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/130.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/130.log,totitma
131,131,131,338.0540000000001,339.916,"Nu,pokatakiraciyamhosayawan'",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/131.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/131.log,makukatattsasn
132,132,132,340.2580000000001,341.384,timălyesyanaw,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/132.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/132.log,imamoleːsataʊ
133,133,133,341.884,342.944,tiaqtiki.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/133.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/133.log,tqaː
134,134,134,346.647,349.432,Ŋǣyatădkadraciyaănanămdqmaădandohlucaqtoŋowq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/134.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/134.log,maːetaratsinantmatbuuːstumuː
135,135,135,350.966,354.296,"Mănyaqmyaqmaqniwidohurkaădtaq,yaŋgănyaŋǣsin'mǣrkawidoh",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/135.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/135.log,amamamamambuttaʔjaksilmurkuːz
136,136,136,354.56699999999995,356.006,Tănyadŋǣdalyorkataydoh.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/136.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/136.log,fɲaːdnakataː
137,137,137,356.645,358.014,"Myadhǣwarkanhaqawrawidoh,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/137.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/137.log,naːkana
138,138,138,358.022,359.158,tikapunyahsălmidh.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/138.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/138.log,a
